VALUES
VALUES
VALUES
VALUES
VALUES
VALUES
VALUES
VALUES
VALUES
VALUES
VALUES
20200212110330.688616 , 53378556 , 1581512610.688616
20200212110331.771022 , 53378556 , 1581512611.771022
20200212110332.836718 , 53378557 , 1581512612.836718
20200212110333.895290 , 53378557 , 1581512613.895290
20200212110334.943497 , 53378557 , 1581512614.943497
20200212110336.003883 , 53378557 , 1581512616.003883
20200212110337.087657 , 53378558 , 1581512617.087657
20200212110338.156232 , 53378558 , 1581512618.156232
20200212110339.216048 , 53378558 , 1581512619.216048
20200212110340.269788 , 53378559 , 1581512620.269788
20200212110341.341425 , 53378559 , 1581512621.341425
20200212110342.388485 , 53378559 , 1581512622.388485
20200212110343.459393 , 53378559 , 1581512623.459393
20200212110344.516865 , 53378560 , 1581512624.516865
20200212110345.588633 , 53378560 , 1581512625.588633
20200212110346.654800 , 53378560 , 1581512626.654800
20200212110347.708051 , 53378561 , 1581512627.708051
20200212110348.774670 , 53378561 , 1581512628.774670
20200212110349.840918 , 53378561 , 1581512629.840918
20200212110350.909414 , 53378561 , 1581512630.909414
20200212110351.968342 , 53378562 , 1581512631.968342
20200212110353.059649 , 53378562 , 1581512633.059649
20200212110354.128997 , 53378562 , 1581512634.128997
20200212110355.186719 , 53378563 , 1581512635.186719
20200212110356.252170 , 53378563 , 1581512636.252170
20200212110357.312359 , 53378563 , 1581512637.312359
20200212110358.392415 , 53378563 , 1581512638.392415
20200212110359.478670 , 53378564 , 1581512639.478670
20200212110400.564704 , 53378564 , 1581512640.564704
20200212110401.647564 , 53378564 , 1581512641.647564
20200212110402.727382 , 53378565 , 1581512642.727382
20200212110403.803389 , 53378565 , 1581512643.803389
20200212110404.886878 , 53378565 , 1581512644.886878
20200212110405.948988 , 53378565 , 1581512645.948988
20200212110407.019119 , 53378566 , 1581512647.019119
20200212110408.076513 , 53378566 , 1581512648.076513
20200212110409.134641 , 53378566 , 1581512649.134641
20200212110410.185148 , 53378567 , 1581512650.185148
20200212110411.247681 , 53378567 , 1581512651.247681
20200212110412.324929 , 53378567 , 1581512652.324929
20200212110413.402105 , 53378567 , 1581512653.402105
20200212110414.456061 , 53378568 , 1581512654.456061
20200212110415.527624 , 53378568 , 1581512655.527624
20200212110416.600825 , 53378568 , 1581512656.600825
20200212110417.686677 , 53378568 , 1581512657.686677
20200212110418.744679 , 53378569 , 1581512658.744679
20200212110419.807261 , 53378569 , 1581512659.807261
20200212110420.874562 , 53378569 , 1581512660.874562
20200212110421.928688 , 53378570 , 1581512661.928688
20200212110422.999853 , 53378570 , 1581512662.999853
20200212110424.080303 , 53378570 , 1581512664.080303
20200212110425.167156 , 53378570 , 1581512665.167156
20200212110426.216591 , 53378571 , 1581512666.216591
20200212110427.286976 , 53378571 , 1581512667.286976
20200212110428.340217 , 53378571 , 1581512668.340217
20200212110429.406361 , 53378572 , 1581512669.406361
20200212110430.480233 , 53378572 , 1581512670.480233
20200212110431.559566 , 53378572 , 1581512671.559566
20200212110432.612465 , 53378572 , 1581512672.612465
20200212110433.671411 , 53378573 , 1581512673.671411
20200212110434.739339 , 53378573 , 1581512674.739339
20200212110435.800146 , 53378573 , 1581512675.800146
20200212110436.860645 , 53378574 , 1581512676.860645
20200212110437.932130 , 53378574 , 1581512677.932130
20200212110439.012407 , 53378574 , 1581512679.012407
20200212110440.091292 , 53378575 , 1581512680.091292
20200212110441.147419 , 53378575 , 1581512681.147419
20200212110442.219675 , 53378575 , 1581512682.219675
20200212110447.724688 , 53378576 , 1581512687.724688
20200212110448.796877 , 53378577 , 1581512688.796877
20200212110449.910442 , 53378577 , 1581512689.910442
20200212110450.964334 , 53378577 , 1581512690.964334
20200212110452.035948 , 53378578 , 1581512692.035948
20200212110453.088611 , 53378578 , 1581512693.088611
20200212110454.132717 , 53378578 , 1581512694.132717
20200212110455.207861 , 53378579 , 1581512695.207861
20200212110456.300948 , 53378579 , 1581512696.300948
20200212110457.384856 , 53378579 , 1581512697.384856
20200212110458.436427 , 53378579 , 1581512698.436427
20200212110459.507696 , 53378580 , 1581512699.507696
20200212110500.580707 , 53378580 , 1581512700.580707
20200212110501.647139 , 53378580 , 1581512701.647139
20200212110502.699670 , 53378580 , 1581512702.699670
20200212110503.766607 , 53378581 , 1581512703.766607
20200212110504.824256 , 53378581 , 1581512704.824256
20200212110505.910144 , 53378581 , 1581512705.910144
20200212110506.984628 , 53378582 , 1581512706.984628
20200212110508.035310 , 53378582 , 1581512708.035310
20200212110509.084722 , 53378582 , 1581512709.084722
20200212110510.147233 , 53378582 , 1581512710.147233
20200212110511.211472 , 53378583 , 1581512711.211472
20200212110512.287510 , 53378583 , 1581512712.287510
20200212110513.363350 , 53378583 , 1581512713.363350
20200212110514.408075 , 53378583 , 1581512714.408075
20200212110515.466902 , 53378584 , 1581512715.466902
20200212110516.520364 , 53378584 , 1581512716.520364
20200212110517.583773 , 53378584 , 1581512717.583773
20200212110518.640261 , 53378584 , 1581512718.640261
20200212110519.690495 , 53378585 , 1581512719.690495
20200212110520.760179 , 53378585 , 1581512720.760179
20200212110521.839377 , 53378585 , 1581512721.839377
20200212110522.908612 , 53378586 , 1581512722.908612
20200212110523.994113 , 53378586 , 1581512723.994113
20200212110525.047378 , 53378586 , 1581512725.047378
20200212110526.110163 , 53378586 , 1581512726.110163
20200212110527.156560 , 53378587 , 1581512727.156560
20200212110528.212008 , 53378587 , 1581512728.212008
20200212110529.269303 , 53378587 , 1581512729.269303
20200212110530.311513 , 53378588 , 1581512730.311513
20200212110531.390367 , 53378588 , 1581512731.390367
20200212110532.456320 , 53378588 , 1581512732.456320
20200212110533.511720 , 53378588 , 1581512733.511720
20200212110534.556942 , 53378589 , 1581512734.556942
20200212110535.707469 , 53378589 , 1581512735.707469
20200212110536.778729 , 53378589 , 1581512736.778729
20200212110537.856378 , 53378590 , 1581512737.856378
20200212110538.915529 , 53378590 , 1581512738.915529
20200212110539.968322 , 53378590 , 1581512739.968322
20200212110541.035430 , 53378591 , 1581512741.035430
20200212110542.084627 , 53378591 , 1581512742.084627
20200212110543.143623 , 53378591 , 1581512743.143623
20200212110544.202532 , 53378591 , 1581512744.202532
20200212110545.271707 , 53378592 , 1581512745.271707
20200212110546.355111 , 53378592 , 1581512746.355111
20200212110547.414878 , 53378592 , 1581512747.414878
20200212110548.460355 , 53378592 , 1581512748.460355
20200212110549.534684 , 53378593 , 1581512749.534684
20200212110550.608029 , 53378593 , 1581512750.608029
20200212110551.680099 , 53378593 , 1581512751.680099
20200212110552.762364 , 53378594 , 1581512752.762364
20200212110553.820746 , 53378594 , 1581512753.820746
20200212110554.910477 , 53378594 , 1581512754.910477
20200212110555.983532 , 53378595 , 1581512755.983532
20200212110557.047310 , 53378595 , 1581512757.047310
20200212110558.095673 , 53378595 , 1581512758.095673
20200212110559.155736 , 53378595 , 1581512759.155736
20200212110600.215317 , 53378596 , 1581512760.215317
20200212110601.268456 , 53378596 , 1581512761.268456
20200212110602.348093 , 53378596 , 1581512762.348093
20200212110603.441247 , 53378596 , 1581512763.441247
20200212110604.535010 , 53378597 , 1581512764.535010
20200212110605.596377 , 53378597 , 1581512765.596377
20200212110606.657482 , 53378597 , 1581512766.657482
20200212110607.703618 , 53378598 , 1581512767.703618
20200212110608.791269 , 53378598 , 1581512768.791269
20200212110609.865259 , 53378598 , 1581512769.865259
20200212110610.939414 , 53378599 , 1581512770.939414
20200212110611.984319 , 53378599 , 1581512771.984319
20200212110613.039357 , 53378599 , 1581512773.039357
20200212110614.088547 , 53378599 , 1581512774.088547
20200212110615.143366 , 53378600 , 1581512775.143366
20200212110616.196583 , 53378600 , 1581512776.196583
20200212110617.248811 , 53378600 , 1581512777.248811
20200212110618.307255 , 53378600 , 1581512778.307255
20200212110619.375217 , 53378601 , 1581512779.375217
20200212110620.424632 , 53378601 , 1581512780.424632
20200212110621.482920 , 53378601 , 1581512781.482920
20200212110622.537837 , 53378602 , 1581512782.537837
20200212110623.606359 , 53378602 , 1581512783.606359
20200212110624.688308 , 53378602 , 1581512784.688308
20200212110625.766122 , 53378603 , 1581512785.766122
20200212110626.829232 , 53378603 , 1581512786.829232
20200212110627.978994 , 53378603 , 1581512787.978994
20200212110629.039488 , 53378603 , 1581512789.039488
20200212110630.118122 , 53378604 , 1581512790.118122
20200212110631.207335 , 53378604 , 1581512791.207335
20200212110632.259979 , 53378604 , 1581512792.259979
20200212110633.308202 , 53378605 , 1581512793.308202
20200212110634.356168 , 53378605 , 1581512794.356168
20200212110635.406921 , 53378605 , 1581512795.406921
20200212110636.447441 , 53378605 , 1581512796.447441
20200212110637.513465 , 53378606 , 1581512797.513465
20200212110638.595492 , 53378606 , 1581512798.595492
20200212110639.647622 , 53378606 , 1581512799.647622
20200212110640.715023 , 53378607 , 1581512800.715023
20200212110641.768337 , 53378607 , 1581512801.768337
20200212110642.826484 , 53378607 , 1581512802.826484
20200212110643.877258 , 53378607 , 1581512803.877258
20200212110644.927480 , 53378608 , 1581512804.927480
20200212110645.987211 , 53378608 , 1581512805.987211
20200212110647.039406 , 53378609 , 1581512807.039406
20200212110648.099264 , 53378609 , 1581512808.099264
20200212110649.155355 , 53378609 , 1581512809.155355
20200212110650.245262 , 53378609 , 1581512810.245262
20200212110651.320807 , 53378610 , 1581512811.320807
20200212110652.390306 , 53378610 , 1581512812.390306
20200212110653.460307 , 53378610 , 1581512813.460307
20200212110654.527211 , 53378610 , 1581512814.527211
20200212110655.582060 , 53378611 , 1581512815.582060
20200212110656.635960 , 53378611 , 1581512816.635960
20200212110657.707466 , 53378611 , 1581512817.707466
20200212110658.784048 , 53378612 , 1581512818.784048
20200212110659.871124 , 53378612 , 1581512819.871124
20200212110700.920812 , 53378612 , 1581512820.920812
20200212110701.987367 , 53378613 , 1581512821.987367
20200212110703.047763 , 53378613 , 1581512823.047763
20200212110704.096562 , 53378613 , 1581512824.096562
20200212110705.162380 , 53378613 , 1581512825.162380
20200212110706.215985 , 53378614 , 1581512826.215985
20200212110707.301552 , 53378614 , 1581512827.301552
20200212110708.407256 , 53378614 , 1581512828.407256
20200212110709.484527 , 53378615 , 1581512829.484527
20200212110710.554193 , 53378615 , 1581512830.554193
20200212110711.616866 , 53378615 , 1581512831.616866
20200212110712.679741 , 53378615 , 1581512832.679741
20200212110713.752732 , 53378616 , 1581512833.752732
20200212110714.838808 , 53378616 , 1581512834.838808
20200212110715.903579 , 53378616 , 1581512835.903579
20200212110716.969356 , 53378617 , 1581512836.969356
20200212110718.024794 , 53378617 , 1581512838.024794
20200212110719.087177 , 53378617 , 1581512839.087177
20200212110720.156797 , 53378617 , 1581512840.156797
20200212110721.235711 , 53378618 , 1581512841.235711
20200212110722.291278 , 53378618 , 1581512842.291278
20200212110723.340244 , 53378618 , 1581512843.340244
20200212110724.398602 , 53378618 , 1581512844.398602
20200212110725.508219 , 53378619 , 1581512845.508219
20200212110726.571342 , 53378619 , 1581512846.571342
20200212110727.632517 , 53378619 , 1581512847.632517
20200212110728.714709 , 53378620 , 1581512848.714709
20200212110729.780591 , 53378620 , 1581512849.780591
20200212110730.857314 , 53378620 , 1581512850.857314
20200212110731.951714 , 53378621 , 1581512851.951714
20200212110733.039765 , 53378621 , 1581512853.039765
20200212110734.103962 , 53378621 , 1581512854.103962
20200212110924.645294 , 53378650 , 1581512964.645294
20200212110925.746626 , 53378651 , 1581512965.746626
20200212110926.801033 , 53378651 , 1581512966.801033
20200212110927.867198 , 53378651 , 1581512967.867198
20200212110928.944770 , 53378651 , 1581512968.944770
20200212110930.050098 , 53378652 , 1581512970.050098
20200212110931.119900 , 53378652 , 1581512971.119900
20200212110932.195438 , 53378652 , 1581512972.195438
20200212110933.263497 , 53378652 , 1581512973.263497
20200212110934.320744 , 53378653 , 1581512974.320744
20200212110935.386759 , 53378653 , 1581512975.386759
20200212110936.444479 , 53378653 , 1581512976.444479
20200212110937.512193 , 53378654 , 1581512977.512193
20200212110938.592147 , 53378654 , 1581512978.592147
20200212110939.682543 , 53378654 , 1581512979.682543
20200212110940.748687 , 53378654 , 1581512980.748687
20200212110941.803746 , 53378655 , 1581512981.803746
20200212110942.852113 , 53378655 , 1581512982.852113
20200212110943.939544 , 53378655 , 1581512983.939544
20200212110945.007108 , 53378655 , 1581512985.007108
20200212110946.075332 , 53378656 , 1581512986.075332
20200212110947.132148 , 53378656 , 1581512987.132148
20200212110948.183351 , 53378656 , 1581512988.183351
20200212110949.265915 , 53378657 , 1581512989.265915
20200212110950.332241 , 53378657 , 1581512990.332241
20200212110951.396419 , 53378657 , 1581512991.396419
20200212110952.444496 , 53378658 , 1581512992.444496
20200212110953.503812 , 53378658 , 1581512993.503812
20200212110954.571352 , 53378658 , 1581512994.571352
20200212110955.651450 , 53378658 , 1581512995.651450
20200212110956.711052 , 53378659 , 1581512996.711052
20200212110957.774190 , 53378659 , 1581512997.774190
20200212110958.824791 , 53378659 , 1581512998.824791
20200212110959.982683 , 53378660 , 1581512999.982683
20200212111001.060183 , 53378660 , 1581513001.060183
20200212111002.143062 , 53378660 , 1581513002.143062
20200212111003.216333 , 53378660 , 1581513003.216333
20200212111004.294005 , 53378661 , 1581513004.294005
20200212111005.346363 , 53378661 , 1581513005.346363
20200212111006.395310 , 53378661 , 1581513006.395310
20200212111007.451504 , 53378661 , 1581513007.451504
20200212111008.496219 , 53378662 , 1581513008.496219
20200212111009.574715 , 53378662 , 1581513009.574715
20200212111010.648269 , 53378662 , 1581513010.648269
20200212111011.706008 , 53378662 , 1581513011.706008
20200212111012.751845 , 53378663 , 1581513012.751845
20200212111013.800216 , 53378663 , 1581513013.800216
20200212111014.851797 , 53378663 , 1581513014.851797
20200212111015.900680 , 53378664 , 1581513015.900680
20200212111016.955633 , 53378664 , 1581513016.955633
20200212111018.018892 , 53378664 , 1581513018.018892
20200212111019.072133 , 53378664 , 1581513019.072133
20200212111020.162821 , 53378665 , 1581513020.162821
20200212111021.236067 , 53378665 , 1581513021.236067
20200212111022.288400 , 53378665 , 1581513022.288400
20200212111023.370841 , 53378666 , 1581513023.370841
20200212111024.439281 , 53378666 , 1581513024.439281
20200212111025.494439 , 53378666 , 1581513025.494439
20200212111026.551716 , 53378666 , 1581513026.551716
20200212111027.599985 , 53378667 , 1581513027.599985
20200212111028.675889 , 53378667 , 1581513028.675889
20200212111029.740131 , 53378667 , 1581513029.740131
20200212111030.788822 , 53378667 , 1581513030.788822
20200212111031.849499 , 53378668 , 1581513031.849499
20200212111032.899839 , 53378668 , 1581513032.899839
20200212111033.951033 , 53378668 , 1581513033.951033
20200212111034.996043 , 53378668 , 1581513034.996043
20200212111036.048064 , 53378669 , 1581513036.048064
20200212111037.125356 , 53378669 , 1581513037.125356
20200212111038.179907 , 53378669 , 1581513038.179907
20200212111039.246281 , 53378670 , 1581513039.246281
20200212111040.291521 , 53378670 , 1581513040.291521
20200212111041.343472 , 53378671 , 1581513041.343472
20200212111042.396627 , 53378671 , 1581513042.396627
20200212111043.451485 , 53378671 , 1581513043.451485
20200212111044.516227 , 53378671 , 1581513044.516227
20200212111045.586439 , 53378672 , 1581513045.586439
20200212111046.635754 , 53378672 , 1581513046.635754
20200212111047.706498 , 53378672 , 1581513047.706498
20200212111048.779329 , 53378672 , 1581513048.779329
20200212111049.845874 , 53378673 , 1581513049.845874
20200212111050.924794 , 53378673 , 1581513050.924794
20200212111052.010065 , 53378673 , 1581513052.010065
20200212111053.056435 , 53378674 , 1581513053.056435
20200212111054.095251 , 53378674 , 1581513054.095251
20200212111055.158887 , 53378674 , 1581513055.158887
20200212111056.203956 , 53378675 , 1581513056.203956
20200212111057.266551 , 53378675 , 1581513057.266551
20200212111058.315484 , 53378675 , 1581513058.315484
20200212111059.391650 , 53378675 , 1581513059.391650
20200212111100.456874 , 53378676 , 1581513060.456874
20200212111101.527386 , 53378676 , 1581513061.527386
20200212111102.616201 , 53378676 , 1581513062.616201
20200212111103.697217 , 53378676 , 1581513063.697217
20200212111104.755864 , 53378677 , 1581513064.755864
20200212111105.822980 , 53378677 , 1581513065.822980
20200212111106.875390 , 53378677 , 1581513066.875390
20200212111107.946427 , 53378678 , 1581513067.946427
20200212111109.016119 , 53378678 , 1581513069.016119
20200212111110.079106 , 53378678 , 1581513070.079106
20200212111111.154581 , 53378679 , 1581513071.154581
20200212111112.228148 , 53378679 , 1581513072.228148
20200212111113.287378 , 53378679 , 1581513073.287378
20200212111114.328158 , 53378679 , 1581513074.328158
20200212111115.375460 , 53378680 , 1581513075.375460
20200212111116.435078 , 53378680 , 1581513076.435078
20200212111117.484708 , 53378680 , 1581513077.484708
20200212111118.539773 , 53378680 , 1581513078.539773
20200212111119.588091 , 53378681 , 1581513079.588091
20200212111120.642686 , 53378681 , 1581513080.642686
20200212111121.691916 , 53378681 , 1581513081.691916
20200212111122.750408 , 53378681 , 1581513082.750408
20200212111123.811384 , 53378682 , 1581513083.811384
20200212111124.863560 , 53378682 , 1581513084.863560
20200212111125.927493 , 53378682 , 1581513085.927493
20200212111126.971865 , 53378683 , 1581513086.971865
20200212111128.015766 , 53378683 , 1581513088.015766
20200212111129.078456 , 53378683 , 1581513089.078456
20200212111130.128732 , 53378683 , 1581513090.128732
20200212111131.194800 , 53378684 , 1581513091.194800
20200212111132.251619 , 53378684 , 1581513092.251619
20200212111133.331585 , 53378684 , 1581513093.331585
20200212111151.194345 , 53378689 , 1581513111.194345
20200212111152.276283 , 53378689 , 1581513112.276283
20200212111153.350506 , 53378689 , 1581513113.350506
20200212111154.403230 , 53378690 , 1581513114.403230
20200212111155.463575 , 53378690 , 1581513115.463575
20200212111156.507433 , 53378690 , 1581513116.507433
20200212111157.571348 , 53378690 , 1581513117.571348
20200212111158.627484 , 53378691 , 1581513118.627484
20200212111159.794778 , 53378691 , 1581513119.794778
20200212111200.863361 , 53378691 , 1581513120.863361
20200212111201.931425 , 53378692 , 1581513121.931425
20200212111202.980462 , 53378692 , 1581513122.980462
20200212111204.042115 , 53378692 , 1581513124.042115
20200212111205.092548 , 53378692 , 1581513125.092548
20200212111206.147146 , 53378693 , 1581513126.147146
20200212111207.215861 , 53378693 , 1581513127.215861
20200212111208.298395 , 53378693 , 1581513128.298395
20200212111209.352115 , 53378694 , 1581513129.352115
20200212111210.407767 , 53378694 , 1581513130.407767
20200212111211.456073 , 53378694 , 1581513131.456073
20200212111212.515786 , 53378694 , 1581513132.515786
20200212111213.592052 , 53378695 , 1581513133.592052
20200212111214.678234 , 53378695 , 1581513134.678234
20200212111215.751915 , 53378695 , 1581513135.751915
20200212111216.829216 , 53378695 , 1581513136.829216
20200212111217.885851 , 53378696 , 1581513137.885851
20200212111218.940337 , 53378696 , 1581513138.940337
20200212111219.998284 , 53378696 , 1581513139.998284
20200212111221.068527 , 53378697 , 1581513141.068527
20200212111222.179112 , 53378697 , 1581513142.179112
20200212111223.251860 , 53378697 , 1581513143.251860
20200212111224.310299 , 53378698 , 1581513144.310299
20200212111225.380734 , 53378698 , 1581513145.380734
20200212111226.462152 , 53378698 , 1581513146.462152
20200212111227.508712 , 53378699 , 1581513147.508712
20200212111228.562755 , 53378699 , 1581513148.562755
20200212111229.607326 , 53378699 , 1581513149.607326
20200212111230.658987 , 53378699 , 1581513150.658987
20200212111231.708460 , 53378700 , 1581513151.708460
20200212111232.763801 , 53378700 , 1581513152.763801
20200212111233.834409 , 53378700 , 1581513153.834409
20200212111234.904119 , 53378700 , 1581513154.904119
20200212111235.958456 , 53378701 , 1581513155.958456
20200212111237.022380 , 53378701 , 1581513157.022380
20200212111238.080920 , 53378701 , 1581513158.080920
20200212111239.165931 , 53378702 , 1581513159.165931
20200212111240.224260 , 53378702 , 1581513160.224260
20200212111241.286846 , 53378702 , 1581513161.286846
20200212111242.336907 , 53378703 , 1581513162.336907
20200212111243.412081 , 53378703 , 1581513163.412081
20200212111244.487425 , 53378703 , 1581513164.487425
20200212111245.540794 , 53378703 , 1581513165.540794
20200212111246.602966 , 53378704 , 1581513166.602966
20200212111247.663546 , 53378704 , 1581513167.663546
20200212111248.712139 , 53378704 , 1581513168.712139
20200212111249.771570 , 53378704 , 1581513169.771570
20200212111250.828464 , 53378705 , 1581513170.828464
20200212111251.894875 , 53378705 , 1581513171.894875
20200212111252.947220 , 53378705 , 1581513172.947220
20200212111254.006094 , 53378705 , 1581513174.006094
20200212111255.056252 , 53378706 , 1581513175.056252
20200212111256.111142 , 53378706 , 1581513176.111142
20200212111257.201897 , 53378706 , 1581513177.201897
20200212111258.267360 , 53378707 , 1581513178.267360
20200212111259.330049 , 53378707 , 1581513179.330049
20200212111300.376483 , 53378707 , 1581513180.376483
20200212111301.430321 , 53378708 , 1581513181.430321
20200212111302.526324 , 53378708 , 1581513182.526324
20200212111303.591658 , 53378708 , 1581513183.591658
20200212111304.664610 , 53378708 , 1581513184.664610
20200212111305.738835 , 53378709 , 1581513185.738835
20200212111306.788808 , 53378709 , 1581513186.788808
20200212111307.850053 , 53378709 , 1581513187.850053
20200212111308.903202 , 53378710 , 1581513188.903202
20200212111309.966274 , 53378710 , 1581513189.966274
20200212111311.027932 , 53378710 , 1581513191.027932
20200212111312.115180 , 53378710 , 1581513192.115180
20200212111313.192489 , 53378711 , 1581513193.192489
20200212111314.270232 , 53378711 , 1581513194.270232
20200212111315.316529 , 53378711 , 1581513195.316529
20200212111316.366881 , 53378712 , 1581513196.366881
20200212111317.416061 , 53378712 , 1581513197.416061
20200212111318.468677 , 53378712 , 1581513198.468677
20200212111319.524109 , 53378713 , 1581513199.524109
20200212111320.576005 , 53378713 , 1581513200.576005
20200212111321.660520 , 53378713 , 1581513201.660520
20200212111322.755985 , 53378713 , 1581513202.755985
20200212111323.855582 , 53378714 , 1581513203.855582
20200212111324.904280 , 53378714 , 1581513204.904280
20200212111326.005934 , 53378714 , 1581513206.005934
20200212111327.151799 , 53378715 , 1581513207.151799
20200212111328.218221 , 53378715 , 1581513208.218221
20200212111329.268532 , 53378715 , 1581513209.268532
20200212111330.326425 , 53378716 , 1581513210.326425
20200212111331.376253 , 53378716 , 1581513211.376253
20200212111332.438817 , 53378716 , 1581513212.438817
20200212111333.503048 , 53378716 , 1581513213.503048
20200212111334.590922 , 53378717 , 1581513214.590922
20200212111335.658045 , 53378717 , 1581513215.658045
